,fec_id,candidate_name,last_name,party,donor_count,first_quartile_bachelors_pct,second_quartile_bachelors_pct,third_quartile_bachelors_pct,fourth_quartile_bachelors_pct,first_quartile_household_income,second_quartile_household_income,third_quartile_household_income,fourth_quartile_household_income,majority_non_hispanic_white_zipcode,majority_hispanic_zipcode,majority_black_zipcode,majority_asian_zipcode,majority_indigenous_zipcode,majority_hawaiian_pacific_islander_zipcode,no_majority_ethnicity_zipcode,median_household_income,district_name,high_income_zipcode_pct,majority_white_zipcode_pct,high_bachelors_zipcode_pct
129,H0OR02150,KNUTE BUEHLER,BUEHLER,REP,2240,1328,577,304,31,826,740,466,208,2188,19,2,1,0,0,30,68896.4218,OR-02,0.36875,0.9767857142857143,0.5928571428571429
130,H0OR04107,ALEK SKARLATOS,SKARLATOS,REP,2241,1403,518,246,74,1060,620,360,201,1931,81,18,13,3,0,195,75160.4136,OR-04,0.47300312360553326,0.8616688978134761,0.6260597947344936
131,H0OR05096,MARK GAMBA,GAMBA,DEM,1228,856,305,53,14,514,458,162,94,1051,38,20,9,1,0,109,71587.1758,OR-05,0.4185667752442997,0.8558631921824105,0.6970684039087948
132,H0PA01309,DEBBIE WACHSPRESS,WACHSPRESS,DEM,1035,945,62,25,3,862,98,53,22,962,5,22,1,0,0,45,99867.1227,PA-01,0.8328502415458937,0.9294685990338164,0.9130434782608695
133,H0PA01325,CHRISTINA FINELLO,FINELLO,DEM,3408,2905,335,146,22,2482,558,235,133,3085,32,75,12,1,0,203,90268.6528,PA-01,0.7282863849765259,0.9052230046948356,0.852406103286385
134,H0PA04279,KATHY BARNETTE,BARNETTE,REP,1108,793,226,72,17,696,233,125,54,987,21,8,3,1,0,88,80631.1389,PA-04,0.628158844765343,0.8907942238267148,0.7157039711191335
135,H0PA10110,EUGENE DEPASQUALE,DEPASQUALE,DEM,3678,2418,1002,187,71,1836,1062,483,297,3175,30,139,19,0,0,315,78619.7142,PA-10,0.499184339314845,0.8632408917890158,0.6574225122349103
136,H0PA16034,KRISTY GNIBUS,GNIBUS,DEM,1967,1199,555,184,29,638,607,509,213,1798,19,30,8,0,0,112,67305.123,PA-16,0.32435180477885106,0.9140823589222166,0.6095577020843925
137,H0PA17115,RICHARD SEAN PARNELL,PARNELL,REP,8937,5900,1952,837,248,4472,2417,1408,640,7794,275,76,43,3,0,746,76220.7867,PA-17,0.5003916303009959,0.8721047331319235,0.6601767931073067
138,H0RI01073,DAVID CICILLINE,CICILLINE,DEM,1047,858,144,31,14,671,208,114,54,884,27,21,4,0,0,111,87430.0382,RI-01,0.6408787010506208,0.8443170964660937,0.8194842406876791
139,H0SC01394,NANCY MACE,MACE,REP,3875,2367,900,462,146,1710,965,738,462,3210,122,104,23,1,0,415,72493.6087,SC-01,0.44129032258064516,0.8283870967741935,0.6108387096774194
140,H0SC02061,ADAIR BOROUGHS,BOROUGHS,DEM,6011,4564,947,418,82,2922,1457,905,727,4811,160,224,29,1,0,786,76461.7833,SC-02,0.48610880053235733,0.8003659956745965,0.7592746631176177
141,H0SC05056,MAURICUS BROWN,BROWN,DEM,1136,876,155,87,18,458,316,202,160,915,23,71,1,0,0,126,69736.933,SC-05,0.40316901408450706,0.8054577464788732,0.7711267605633803
142,H0TN05382,KEEDA HAYNES,HAYNES,DEM,1057,789,176,67,25,513,258,156,130,770,49,65,11,1,0,161,74188.8618,TN-05,0.4853358561967833,0.7284768211920529,0.7464522232734153
143,H0TX01108,HANK GILBERT,GILBERT,DEM,4082,2922,735,331,94,2092,979,615,396,3078,262,76,27,1,0,638,77014.7466,TX-01,0.5124938755512004,0.7540421362077413,0.7158255756981872
144,H0TX02080,ELISA CARDNELL,CARDNELL,DEM,3464,2627,557,211,69,1984,777,460,243,2622,186,59,22,1,0,574,82259.1579,TX-02,0.5727482678983834,0.7569284064665127,0.7583718244803695
145,H0TX02106,SIMA JANDAGHI LADJEVARDIAN,LADJEVARDIAN,DEM,7669,6148,1004,385,132,4718,1554,882,515,5639,490,137,70,2,0,1331,84695.8775,TX-02,0.6152040683270309,0.7352979527969749,0.8016690572434476
146,H0TX03120,HELANE LULU SAWSAN SEIKALY,SEIKALY,DEM,1807,1414,258,102,33,1011,431,234,131,1296,127,23,15,0,0,346,82013.2534,TX-03,0.5594908688433868,0.7172108467072495,0.7825124515771997
147,H0TX06099,STEPHEN DANIEL,DANIEL,DEM,1277,955,216,76,30,691,304,177,105,937,101,17,4,0,0,218,79417.2419,TX-06,0.5411119812059515,0.7337509788566954,0.7478465152701644
148,H0TX07170,WESLEY HUNT,HUNT,REP,6212,4349,1147,515,201,3540,1430,819,423,4957,368,55,47,0,0,785,82935.1682,TX-07,0.5698647778493239,0.7979716677398584,0.700096587250483
149,H0TX10216,PRITESH GANDHI,GANDHI,DEM,4083,3250,557,208,68,2296,876,537,374,3042,264,91,29,0,0,657,83184.1954,TX-10,0.5623316189076659,0.7450404114621602,0.795983345579231
150,H0TX13228,RONNY LYNN JACKSON,JACKSON,REP,8136,4226,2168,1288,454,3318,2258,1643,917,6281,586,99,43,6,0,1121,70546.1293,TX-13,0.4078171091445428,0.7720009832841691,0.5194198623402163
151,H0TX21148,WENDY DAVIS,DAVIS,DEM,27408,20522,4320,1812,754,14116,6516,4116,2660,19375,2469,514,114,2,0,4934,77739.9238,TX-21,0.5150321074138937,0.7069103911266783,0.7487594862813777
152,H0TX24167,KIMBERLY OLSON,OLSON,DEM,11115,7854,2064,890,307,5529,2855,1720,1011,8516,720,193,45,2,0,1639,76970.2672,TX-24,0.49743589743589745,0.7661718398560504,0.706612685560054
153,H0TX24175,CANDACE VALENZUELA,VALENZUELA,DEM,14163,11078,2065,773,247,7625,3346,1909,1283,10449,820,418,118,6,0,2352,79572.5472,TX-24,0.5383746381416367,0.7377674221563228,0.7821789168961378
154,H0TX24209,ELIZABETH VAN DUYNE,VAN DUYNE,REP,3409,2227,736,335,111,1700,925,509,275,2729,219,37,27,1,0,396,77340.1827,TX-24,0.4986799647990613,0.8005280140803754,0.6532707538867704
155,H0TX25131,HEIDI SLOAN,SLOAN,DEM,2070,1635,299,106,30,848,564,381,277,1339,166,77,15,1,0,472,69651.8241,TX-25,0.4096618357487923,0.6468599033816426,0.7898550724637681
156,H0TX28077,JESSICA CISNEROS,CISNEROS,DEM,41300,30255,7185,2874,986,19491,10468,6620,4721,29470,3069,1261,407,19,1,7074,74445.9913,TX-28,0.4719370460048426,0.7135593220338983,0.7325665859564164
157,H0TX31097,DONNA IMAM,IMAM,DEM,3602,2723,595,226,58,1901,892,508,301,2522,215,97,61,0,0,707,78663.6948,TX-31,0.5277623542476402,0.7001665741254859,0.7559689061632426
158,H0TX32079,FLOYD MCLENDON,MCLENDON,REP,2274,1492,498,207,77,1125,591,372,186,1846,113,31,5,0,0,279,76061.8245,TX-32,0.4947229551451187,0.8117854001759015,0.6561125769569042
159,H0TX32087,GENEVIEVE COLLINS,COLLINS,REP,4726,3201,951,416,158,2493,1196,699,338,3722,315,45,37,1,0,606,77163.4344,TX-32,0.5275074058400339,0.7875581887431231,0.677316969953449
160,H0TX35015,ERNEST GONZALES,GONZALES,REP,3174,1881,725,394,174,1414,847,589,324,2109,466,20,11,1,0,567,72393.5853,TX-35,0.44549464398235666,0.6644612476370511,0.5926275992438563
161,H0UT04076,BURGESS OWENS,OWENS,REP,3375,2326,667,282,100,1808,885,442,240,2862,112,41,16,1,0,343,78845.456,UT-04,0.5357037037037037,0.848,0.6891851851851852
162,H0VA01235,QASIM RASHID,RASHID,DEM,7532,5644,1265,485,138,4046,1715,1075,696,5545,302,258,53,2,0,1372,79450.4952,VA-01,0.5371747211895911,0.7361922464152948,0.7493361656930431
163,H0VA02118,SCOTT TAYLOR,TAYLOR,REP,2126,1408,431,205,82,1076,540,343,167,1706,111,34,17,0,0,258,77881.0216,VA-02,0.5061147695202258,0.8024459078080903,0.6622765757290687
164,H0VA05145,BRYANT WEBB,WEBB,DEM,14388,11045,2267,857,219,7728,3242,2095,1323,10715,518,714,101,3,0,2337,80449.129,VA-05,0.5371142618849041,0.7447178204058938,0.7676536002224076
165,H0VA05178,CLAIRE RUSSO,RUSSO,DEM,1536,1308,152,60,16,979,277,177,103,1248,42,39,6,0,0,201,91203.4322,VA-05,0.6373697916666666,0.8125,0.8515625
166,H0VA07133,JOHN MCGUIRE,MCGUIRE,REP,1637,1189,300,112,36,885,410,223,119,1408,52,23,4,0,0,150,80408.8118,VA-07,0.5406230910201588,0.8601099572388515,0.7263286499694563
167,H0VA07158,NICK FREITAS,FREITAS,REP,2564,1688,652,167,57,1578,566,298,122,2220,27,26,5,1,0,285,83547.6279,VA-07,0.6154446177847114,0.8658346333853354,0.6583463338533542
168,H0VA10160,ROB JONES,JONES,REP,1051,664,235,115,37,515,258,200,78,867,60,9,4,0,0,111,75833.548,VA-10,0.4900095147478592,0.8249286393910561,0.6317792578496669
169,H0VA10186,ALISCIA ANDREWS,ANDREWS,REP,1443,970,302,137,34,740,354,229,120,1234,26,22,4,1,0,156,76907.1621,VA-10,0.5128205128205128,0.8551628551628552,0.6722106722106722
170,H0WA02189,JASON CALL,CALL,DEM,1209,779,301,110,19,540,303,189,177,918,58,31,10,0,0,192,70455.9958,WA-02,0.4466501240694789,0.7593052109181141,0.6443341604631927
171,H0WA03187,JAIME HERRERA BEUTLER,HERRERA BEUTLER,REP,11691,7011,2865,1393,422,5366,3228,2043,1054,9644,556,156,73,8,0,1254,74104.4497,WA-03,0.45898554443589085,0.8249080489265247,0.5996920708237106
172,H0WA05125,CHRISTOPHER ARMITAGE,ARMITAGE,DEM,1426,1002,298,101,25,679,398,216,133,1097,71,25,8,0,0,225,74827.3106,WA-05,0.4761570827489481,0.7692847124824684,0.7026647966339411
173,H0WA06099,REBECCA PARSON,PARSON,DEM,4023,2912,686,352,73,1879,1113,611,420,2958,206,107,32,2,0,718,73850.1628,WA-06,0.4670643798160577,0.7352721849366145,0.7238379318916232
174,H0WA10018,JOSHUA COLLINS,COLLINS,DEM,7688,5340,1537,623,188,3260,2028,1337,1063,5621,464,234,63,0,0,1306,70853.5781,WA-10,0.42403746097814776,0.7311394380853278,0.6945889698231009
175,H0WA10034,MARILYN STRICKLAND,STRICKLAND,DEM,2263,1842,329,75,17,1418,477,258,110,1949,29,24,10,2,0,249,80525.7764,WA-10,0.6266018559434379,0.861246133451171,0.8139637649138312
176,H0WA10042,KRISTINE REEVES,REEVES,DEM,1773,1397,300,62,14,1143,366,172,92,1453,27,22,5,0,0,266,82583.7822,WA-10,0.6446700507614214,0.8195149464184998,0.7879300620417372
177,H0WA10075,BETH DOGLIO,DOGLIO,DEM,7577,5679,1264,483,151,3640,1906,1229,802,5717,393,197,77,1,0,1192,73916.6287,WA-10,0.48040121420087106,0.7545202586775769,0.7495050811666887
178,H0WI03175,DERRICK VAN ORDEN,VAN ORDEN,REP,1443,907,338,154,44,721,382,276,64,1270,61,6,2,0,0,104,75111.7103,WI-03,0.49965349965349964,0.8801108801108801,0.6285516285516286
179,H0WI07101,TOM TIFFANY,TIFFANY,REP,1888,1123,472,246,47,821,577,372,118,1757,29,17,3,3,0,79,71161.8501,WI-07,0.4348516949152542,0.930614406779661,0.5948093220338984
180,H0WI07127,JASON CHURCH,CHURCH,REP,3890,2357,976,433,124,1748,1104,724,314,3388,113,33,22,3,0,331,73866.6362,WI-07,0.4493573264781491,0.8709511568123394,0.6059125964010282
181,H0WI08125,AMANDA STUCK,STUCK,DEM,1242,838,318,76,10,452,439,271,80,1130,13,29,3,0,0,67,69567.7648,WI-08,0.3639291465378422,0.9098228663446055,0.6747181964573269
182,H2AZ07070,RAUL GRIJALVA,GRIJALVA,DEM,4007,2898,675,350,84,1706,953,722,626,3095,314,58,26,9,0,505,70926.3606,AZ-03,0.4257549288744697,0.7723983029698028,0.723234339905166
183,H2CA00120,JULIA BROWNLEY,BROWNLEY,DEM,3673,2841,523,225,84,2230,826,361,256,2561,253,63,78,0,0,718,82426.8034,CA-26,0.6071331336781922,0.697250204192758,0.7734821671658045
184,H2CA15094,ERIC SWALWELL,SWALWELL,DEM,6324,4995,864,366,99,3888,1332,716,388,4705,311,113,88,1,0,1106,87407.416,CA-15,0.6148007590132827,0.7439911448450348,0.7898481973434535
185,H2CA20094,DAVID VALADAO,VALADAO,REP,6773,4128,1519,789,337,3377,1698,1096,602,5093,538,70,88,2,0,982,76677.0478,CA-21,0.49859737191790937,0.7519562970618633,0.6094788129337073
186,H2CA31125,PETE AGUILAR,AGUILAR,DEM,11041,7811,1999,949,282,5624,2670,1677,1070,8008,669,333,154,11,1,1865,77441.0413,CA-31,0.5093741508921293,0.7252966216828186,0.7074540349606014
187,H2CA36439,RAUL RUIZ,RUIZ,DEM,5746,4166,959,488,133,3113,1338,776,519,4148,354,172,80,6,0,986,79768.4316,CA-36,0.5417681865645666,0.7218934911242604,0.7250261051166028
188,H2FL08063,VALDEZ DEMINGS,DEMINGS,DEM,2394,1756,422,165,51,1044,615,467,268,1832,123,118,6,0,0,315,74231.0685,FL-10,0.43609022556390975,0.7652464494569757,0.733500417710944
189,H2GA09150,DOUGLAS COLLINS,COLLINS,REP,4675,2776,1113,592,194,2053,1242,842,538,3843,170,109,23,3,0,527,72858.7324,GA-09,0.43914438502673797,0.8220320855614973,0.5937967914438502
190,H2IL10068,BRADLEY SCHNEIDER,SCHNEIDER,DEM,3369,2635,486,196,52,1911,750,442,266,2708,110,129,21,1,0,400,81697.2564,IL-10,0.5672306322350846,0.8037993469872365,0.782131196200653
191,H2IL13120,RODNEY DAVIS,DAVIS,REP,6637,3816,1694,859,268,2963,1807,1255,612,5418,337,112,49,3,0,718,73579.9656,IL-13,0.4464366430616242,0.8163326804279042,0.5749585656169957
192,H2IL17071,CHERI BUSTOS,BUSTOS,DEM,10321,7217,1933,928,243,5023,2527,1691,1080,7965,476,458,55,7,0,1360,76513.3649,IL-17,0.4866776475147757,0.7717275457804477,0.6992539482608274
193,H2MO02102,ANN WAGNER,WAGNER,REP,7502,4528,1820,858,296,3397,2019,1370,716,6287,307,116,42,3,0,747,74268.8044,MO-02,0.452812583311117,0.8380431884830711,0.6035723806984804
194,H2NV04011,STEVEN HORSFORD,HORSFORD,DEM,5589,4101,882,451,155,2947,1351,743,548,4176,263,148,43,2,0,957,79299.7257,NV-04,0.5272857398461264,0.7471819645732689,0.7337627482555019
195,H2NY10092,HAKEEM JEFFRIES,JEFFRIES,DEM,3802,2955,563,222,62,2347,626,502,327,2785,139,289,23,0,0,566,87172.1052,NY-08,0.6173066806943713,0.7325092056812205,0.7772225144660705
196,H2NY14037,CAROLYN MALONEY,MALONEY,DEM,1967,1736,158,67,6,1491,242,148,86,1655,52,38,11,1,0,210,99482.399,NY-12,0.7580071174377224,0.8413828164717845,0.8825622775800712
197,H2NY17071,JERROLD NADLER,NADLER,DEM,3336,2501,565,203,67,1784,802,476,274,2583,177,99,22,1,0,454,80845.4088,NY-10,0.5347721822541966,0.7742805755395683,0.7497002398081535
198,H2NY22139,SEAN MALONEY,MALONEY,DEM,7015,5178,1250,471,116,3820,1606,986,603,5542,286,234,49,4,0,900,81193.5114,NY-18,0.5445473984319316,0.7900213827512473,0.7381325730577334
199,H2OH02085,BRAD WENSTRUP,WENSTRUP,REP,3413,2098,811,385,119,1545,928,624,316,2814,152,76,20,2,0,349,73600.9636,OH-02,0.45268092587166714,0.824494579548784,0.6147084676237914
200,H2OH03067,MICHAEL TURNER,TURNER,REP,1356,745,373,183,55,583,387,258,128,1153,47,29,3,2,0,122,73909.4675,OH-10,0.4299410029498525,0.8502949852507374,0.549410029498525
201,H2OH03125,JOYCE BEATTY,BEATTY,DEM,1549,1182,234,100,33,765,392,170,222,1238,22,119,5,0,0,165,76319.0206,OH-03,0.49386701097482244,0.7992253066494512,0.76307295029051
202,H2OH17109,TIMOTHY RYAN,RYAN,DEM,1984,1441,329,166,48,955,555,280,194,1659,46,58,13,1,0,207,76435.4329,OH-13,0.4813508064516129,0.8361895161290323,0.7263104838709677
203,H2PA04135,SCOTT PERRY,PERRY,REP,3647,2172,948,409,118,1639,1068,647,293,3058,162,54,22,1,0,350,74042.2596,PA-10,0.4494104743624897,0.8384973951192761,0.5955579928708528
204,H2PA17079,MATTHEW CARTWRIGHT,CARTWRIGHT,DEM,4485,3011,1040,365,69,2176,1069,778,462,3798,107,127,25,0,0,428,76804.8109,PA-08,0.48517279821627646,0.8468227424749164,0.6713489409141583
205,H2SC02042,JAMES CLYBURN,CLYBURN,DEM,2669,1902,469,240,58,1183,597,452,437,1876,63,366,10,0,0,354,71672.0269,SC-06,0.4432371674784564,0.7028849756463095,0.7126264518546273
206,H2SC02059,JOE WILSON,WILSON,REP,2980,1825,689,361,105,1336,806,551,287,2410,145,69,21,1,0,334,74220.1359,SC-02,0.4483221476510067,0.8087248322147651,0.6124161073825504
207,H2TX31044,JOHN CARTER,CARTER,REP,7956,4701,1932,1011,312,3631,2163,1403,759,6386,434,121,53,3,0,959,73845.4273,TX-31,0.456385118149824,0.8026646556058321,0.5908748114630468
208,H2TX35011,JOAQUIN CASTRO,CASTRO,DEM,2132,1466,430,167,69,1031,517,317,267,1498,221,46,13,0,0,354,74854.6618,TX-20,0.48358348968105064,0.702626641651032,0.6876172607879925
209,H2UT02324,CHRIS STEWART,STEWART,REP,2677,1630,639,318,90,1238,729,482,228,2187,138,45,19,1,0,287,74568.818,UT-02,0.46245797534553607,0.8169592827792305,0.6088905491221517
210,H2WI02124,MARK POCAN,POCAN,DEM,12468,8583,2538,1055,292,5400,3346,2266,1456,9280,680,422,120,8,0,1959,71945.3355,WI-02,0.4331087584215592,0.7443054218800128,0.6884023099133783
211,H4AZ07043,RUBEN GALLEGO,GALLEGO,DEM,5838,4114,1085,461,178,2628,1404,1123,683,4685,314,92,42,19,1,685,73509.8579,AZ-07,0.4501541623843782,0.802500856457691,0.7046933881466255
212,H4CA12055,ROHIT KHANNA,KHANNA,DEM,16782,12019,3083,1288,392,8055,4115,2744,1868,12003,982,479,337,10,0,2972,77118.0045,CA-17,0.47997854844476223,0.7152306042188059,0.7161840066738172
213,H4CA33119,TED LIEU,LIEU,DEM,1310,1097,149,47,17,899,208,133,70,940,73,19,56,0,0,222,93317.5061,CA-33,0.6862595419847328,0.7175572519083969,0.8374045801526717
214,H4FL15155,ALAN MICHAEL COHN,COHN,DEM,2738,2105,438,157,38,1246,739,475,278,2233,120,44,13,0,0,328,75158.4521,FL-15,0.4550766983199416,0.8155588020452885,0.7688093498904309
215,H4FL20023,DEBBIE WASSERMAN SCHULTZ,WASSERMAN SCHULTZ,DEM,1985,1485,366,106,28,904,555,353,173,1438,177,73,6,0,0,291,75691.9052,FL-23,0.45541561712846346,0.7244332493702771,0.7481108312342569
216,H4GA11061,BARRY LOUDERMILK,LOUDERMILK,REP,2210,1322,536,271,81,1017,616,378,199,1781,121,40,17,1,0,250,74019.5104,GA-11,0.4601809954751131,0.8058823529411765,0.5981900452488688
217,H4IA03115,DAVID YOUNG,YOUNG,REP,2565,1577,616,284,88,1194,718,452,201,2131,130,24,23,0,0,257,77602.4389,IA-03,0.4654970760233918,0.8307992202729045,0.6148148148148148
218,H4IL12060,MICHAEL BOST,BOST,REP,2374,1430,569,291,84,1109,653,402,210,1932,124,39,17,1,0,261,75008.537,IL-12,0.4671440606571188,0.8138163437236732,0.6023588879528222
219,H4MA03022,JAMES MCGOVERN,MCGOVERN,DEM,1252,1018,175,51,8,773,264,146,69,1093,25,26,8,0,0,100,88945.571,MA-02,0.6174121405750799,0.8730031948881789,0.8130990415335463
220,H4MI12079,DEBBIE DINGELL,DINGELL,DEM,1349,940,275,114,20,682,298,220,149,1110,26,81,2,1,0,129,77673.0615,MI-12,0.5055596738324685,0.8228317272053373,0.6968124536693847
221,H4MN06087,THOMAS EMMER,EMMER,REP,4506,2882,1040,447,137,2277,1165,695,369,3826,169,58,27,1,0,425,76158.2225,MN-06,0.5053262316910786,0.8490901020861075,0.6395916555703507
222,H4MT00050,MATT ROSENDALE,ROSENDALE,REP,2239,1496,455,212,76,1140,565,362,172,1812,118,28,26,1,0,254,78912.9526,MT-AL,0.5091558731576596,0.8092898615453328,0.6681554265297007
223,H4NC05146,VIRGINIA FOXX,FOXX,REP,5486,3386,1296,592,212,2560,1477,960,489,4542,266,70,38,4,0,566,74863.1265,NC-05,0.46664236237695955,0.8279256288734962,0.6172074371126504
224,H4NY21079,ELISE STEFANIK,STEFANIK,REP,78288,46741,19010,9484,3053,36271,20804,13953,7260,64927,3415,957,429,37,0,8523,74172.5909,NY-21,0.4633021663601063,0.8293352748824852,0.5970391375434294
226,H4NY24073,JOHN KATKO,KATKO,REP,6109,3622,1509,750,228,2772,1646,1143,548,4932,320,105,46,4,0,702,74145.812,NY-24,0.453756752332624,0.8073334424619414,0.5928957276149943
227,H4TX10093,MICHAEL MCCAUL,MCCAUL,REP,7122,4266,1716,858,282,3284,1890,1275,673,5656,412,110,49,4,0,891,74737.6698,TX-10,0.4611064307778714,0.7941589441168211,0.598989048020219
228,H4WA05077,CATHY MCMORRIS RODGERS,MCMORRIS RODGERS,REP,7555,4371,1975,937,272,3437,2122,1347,649,6276,366,86,44,3,0,780,74257.7904,WA-05,0.45493050959629383,0.8307081403044342,0.5785572468563865
229,H6AK00045,DONALD YOUNG,YOUNG,REP,6587,3820,1653,846,268,2920,1817,1215,635,5302,356,111,43,7,0,768,73208.6146,AK-AL,0.4432974039775315,0.8049187794139973,0.5799301654774556
230,H6AZ01199,TOM O'HALLERAN,O'HALLERAN,DEM,3431,2557,578,232,64,1690,782,548,411,2730,163,81,24,2,0,431,77915.6143,AZ-01,0.4925677645001457,0.7956863888079277,0.7452637714951909
231,H6CA22125,KEVIN MCCARTHY,MCCARTHY,REP,88785,48532,23079,12910,4264,36951,24544,17412,9878,73108,4188,1218,531,43,0,9697,70902.5506,CA-23,0.4161851664132455,0.823427380751253,0.5466238666441403
232,H6CO03139,SCOTT TIPTON,TIPTON,REP,4359,2790,968,464,137,2106,1178,703,372,3637,181,57,31,0,0,453,75440.9302,CO-03,0.4831383344803854,0.8343656802018812,0.6400550584996559
233,H6FL01119,MATT GAETZ,GAETZ,REP,2178,1399,472,231,76,940,614,423,201,1861,84,19,11,0,0,203,73629.6483,FL-01,0.4315886134067952,0.8544536271808999,0.6423324150596877
234,H6FL02208,NEAL DUNN,DUNN,REP,2281,1378,550,269,84,1057,640,382,202,1847,124,40,18,1,0,251,74317.0464,FL-02,0.4633932485751863,0.809732573432705,0.6041209995615958
235,H6FL13148,VERNON BUCHANAN,BUCHANAN,REP,2598,1622,598,294,84,1191,730,432,245,2115,138,41,17,1,0,286,74311.896,FL-16,0.45842956120092376,0.8140877598152425,0.6243264049268669
236,H6FL13205,CHARLIE CRIST,CRIST,DEM,1592,1146,313,113,20,574,503,334,181,1226,123,45,0,0,0,198,69760.2242,FL-13,0.36055276381909546,0.7701005025125628,0.7198492462311558
237,H6FL18097,BRIAN MAST,MAST,REP,11754,6982,2914,1427,431,4918,3368,2303,1165,9607,610,175,58,8,0,1296,71741.8944,FL-18,0.4184107537859452,0.8173387782882423,0.5940105496001361
238,H6GA03113,ANDERSON FERGUSON,FERGUSON,REP,2958,1776,717,357,108,1290,798,555,315,2460,108,72,9,2,0,307,72219.4212,GA-03,0.43610547667342797,0.8316430020283976,0.6004056795131846
239,H6GA05217,JOHN LEWIS,LEWIS,DEM,56926,40203,10932,4474,1317,27098,14514,9369,5945,43445,2391,2545,407,28,2,8108,75051.5499,GA-05,0.47602150159856654,0.7631837824544145,0.7062326529178231
240,H6IL08147,RAJA KRISHNAMOORTHI,KRISHNAMOORTHI,DEM,11210,8538,1693,780,199,6728,2296,1311,875,8772,389,405,95,8,0,1541,84294.1436,IL-08,0.6001784121320249,0.7825156110615522,0.7616413916146298
241,H6IN03229,JAMES BANKS,BANKS,REP,2403,1445,567,304,87,1109,654,423,217,1945,124,39,17,1,0,277,74527.7161,IN-03,0.4615064502704952,0.809404910528506,0.6013316687473991
242,H6LA03148,CLAY HIGGINS,HIGGINS,REP,2683,1589,658,337,99,1186,751,491,255,2179,141,57,19,1,0,286,72907.8345,LA-03,0.44204248975027954,0.812150577711517,0.5922474841595229
244,H6MD07160,ELIJAH CUMMINGS,CUMMINGS,DEM,2166,1681,316,126,43,1230,448,297,191,1513,68,193,6,2,0,384,82312.9916,MD-07,0.5678670360110804,0.698522622345337,0.7760849492151431
245,H6MI01226,JOHN BERGMAN,BERGMAN,REP,5825,3548,1396,676,205,2704,1577,1018,526,4809,253,93,40,1,0,629,74511.4913,MI-01,0.464206008583691,0.8255793991416309,0.6090987124463519
246,H6MI04113,FREDERICK UPTON,UPTON,REP,7386,4404,1786,919,277,3334,2013,1316,723,6063,349,121,47,3,0,803,73715.1367,MI-06,0.4513945301922556,0.8208773354995939,0.5962632006498781
247,H6MN02131,ANGELA CRAIG,CRAIG,DEM,8270,6970,949,279,72,4701,2055,1040,474,6936,193,123,52,1,0,965,82924.3152,MN-02,0.5684401451027812,0.8386940749697702,0.8428053204353083
248,H6MS01131,JOHN KELLY,KELLY,REP,2304,1385,556,282,81,1066,627,397,214,1860,121,55,17,1,0,250,74720.0941,MS-01,0.4626736111111111,0.8072916666666666,0.6011284722222222
249,H6NE02125,DONALD BACON,BACON,REP,7238,4212,1846,905,275,3196,2050,1318,674,5885,372,122,44,5,0,810,73176.4654,NE-02,0.44155844155844154,0.8130699088145896,0.581928709588284
250,H6NJ05171,JOSH GOTTHEIMER,GOTTHEIMER,DEM,2463,2275,144,37,7,2006,268,120,69,2119,64,15,9,0,0,256,109501.1161,NJ-05,0.8144539179861957,0.8603329273244011,0.9236703207470565
251,H6NV04020,SUSIE LEE,LEE,DEM,6119,4632,932,437,118,3362,1406,788,563,4649,272,126,39,1,0,1032,81849.0645,NV-03,0.5494361823827423,0.7597646674293185,0.7569864356921066
252,H6OH04082,JAMES JORDAN,JORDAN,REP,48116,26963,12434,6506,2213,20373,13425,9268,5050,39974,2109,626,227,28,0,5152,71494.7419,OH-04,0.4234142488984953,0.8307839388145315,0.5603749272591237
253,H6OH08315,WARREN DAVIDSON,DAVIDSON,REP,2842,1648,730,357,107,1272,809,500,261,2318,142,54,18,2,0,308,73453.1671,OH-08,0.44757213230119636,0.8156228008444757,0.5798733286418015
254,H6OR03064,EARL BLUMENAUER,BLUMENAUER,DEM,1298,1013,204,59,22,635,304,226,133,1178,23,9,7,2,0,79,73956.9183,OR-03,0.48921417565485364,0.9075500770416025,0.7804314329738059
255,H6OR04047,PETER DEFAZIO,DEFAZIO,DEM,4468,3148,846,398,76,1928,1320,733,487,3790,152,55,26,2,0,443,72214.5329,OR-04,0.4315129811996419,0.8482542524619516,0.7045658012533572
256,H6PA08277,BRIAN FITZPATRICK,FITZPATRICK,REP,8247,5184,1845,932,286,4142,2062,1333,710,6906,359,118,47,4,0,813,77061.8712,PA-01,0.5022432399660482,0.8373954165150964,0.6285922153510367
257,H6TX02079,BRIAN BABIN,BABIN,REP,3038,1857,700,370,111,1387,826,550,275,2451,166,51,21,1,0,348,74519.5908,TX-36,0.456550362080316,0.8067807768268598,0.6112574061882817
258,H6TX12060,KAY GRANGER,GRANGER,REP,5629,3553,1290,581,205,2741,1488,929,471,4665,269,73,37,4,0,581,77572.9141,TX-12,0.48694261858234145,0.8287440042636347,0.6311955942440931
259,H6VT00160,PETER WELCH,WELCH,DEM,8183,5809,1550,638,186,3635,2106,1416,1026,5882,491,279,93,4,0,1435,72219.3486,VT-AL,0.44421361358914824,0.7188072833923989,0.7098863497494806
260,H6WA07458,PRAMILA JAYAPAL,JAYAPAL,DEM,14490,10350,2697,1130,313,6726,3719,2451,1594,10680,763,423,154,9,0,2462,74070.8199,WA-07,0.46418219461697724,0.7370600414078675,0.7142857142857143
